time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-31T21:32:13.070Z,17.868,-66.8631,12,2.61,md,13,247,0.1083,0.12,pr,pr2020152020,2020-05-31T21:46:58.298Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.65,0.46,0.27,8,reviewed,pr,pr
2020-05-31T21:04:56.317Z,-17.3363,167.8773,10,4.6,mb,,142,4.125,0.98,us,us6000a6lj,2020-08-15T20:19:58.040Z,"64 km NW of Port-Vila, Vanuatu",earthquake,9.6,1.8,0.151,13,reviewed,us,us
2020-05-31T21:02:11.329Z,36.2034,140.3648,98.61,5.2,mww,,52,0.143,0.7,us,us6000a3az,2020-08-15T20:19:58.040Z,"9 km ENE of Ishioka, Japan",earthquake,5.8,3.7,0.062,25,reviewed,us,us
2020-05-31T20:51:39.832Z,-17.503,167.544,10,4.3,mb,,233,3.983,0.71,us,us6000a6lr,2020-08-15T20:19:58.040Z,"85 km WNW of Port-Vila, Vanuatu",earthquake,14.5,2,0.137,15,reviewed,us,us
2020-05-31T20:50:04.698Z,-17.3877,167.6452,10,4.7,mb,,169,4.088,1.14,us,us6000a3ay,2020-08-15T20:19:58.040Z,"80 km WNW of Port-Vila, Vanuatu",earthquake,10.5,1.9,0.123,20,reviewed,us,us
2020-05-31T19:56:32.740Z,18.4335,-65.0218,6,3.8,md,27,332,0.2896,0.19,pr,pr2020152019,2020-08-15T20:19:58.040Z,"17km NW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.42,1.44,0.07,15,reviewed,pr,pr
2020-05-31T19:25:39.047Z,52.5519,-166.8185,9.35,2.5,ml,,300,1.084,0.32,us,us6000a6av,2020-08-15T20:19:58.040Z,"144 km ESE of Nikolski, Alaska",earthquake,8.4,12.4,,,reviewed,us,ak
2020-05-31T19:25:29.083Z,38.1819,-117.78,4.5,3.6,ml,28,47.15,0.053,0.1299,nn,nn00739873,2020-08-15T20:19:58.040Z,"47km WNW of Tonopah, Nevada",earthquake,,1.4,0.41,11,reviewed,nn,nn
2020-05-31T19:25:22.536Z,38.1465,-118.0091,7.2,2.7,ml,16,147.62,0.037,0.0961,nn,nn00739918,2020-08-15T20:19:58.040Z,"67km SE of Hawthorne, Nevada",earthquake,,0.9,1.17,3,reviewed,nn,nn
2020-05-31T19:14:20.955Z,18.9357,146.0634,147.25,4,mb,,154,3.683,1.28,us,us6000a6lf,2020-08-15T20:19:58.040Z,"Pagan region, Northern Mariana Islands",earthquake,13.6,10.4,0.173,9,reviewed,us,us
2020-05-31T18:21:58.548Z,-5.288,129.1627,257.87,4.3,mb,,70,3.415,0.83,us,us6000a6ln,2020-08-15T20:19:58.040Z,"Banda Sea",earthquake,10.6,17,0.178,9,reviewed,us,us
2020-05-31T17:46:13.530Z,19.194,-64.8928,28,3.88,md,20,310,0.9684,0.51,pr,pr2020152015,2020-08-15T20:19:58.040Z,"97km NNW of Road Town, British Virgin Islands",earthquake,3.03,31.26,0.05,12,reviewed,pr,pr
2020-05-31T17:32:16.894Z,44.1277,-115.1049,10,2.7,ml,,73,0.754,1.21,us,us6000a386,2020-08-15T20:19:58.040Z,"16 km SW of Stanley, Idaho",earthquake,2.2,2,0.071,26,reviewed,us,us
2020-05-31T17:12:41.130Z,17.9251,-66.7511,6,2.56,md,21,194,0.1375,0.21,pr,pr2020152017,2020-06-01T01:15:15.356Z,"8km SSW of Tallaboa, Puerto Rico",earthquake,0.54,0.31,0.2,10,reviewed,pr,pr
2020-05-31T16:56:58.970Z,32.8901667,-115.5121667,5.46,2.56,ml,33,42,0.04237,0.28,ci,ci39224439,2020-08-15T20:19:58.040Z,"7km NE of Imperial, CA",earthquake,0.49,0.89,0.261,23,reviewed,ci,ci
2020-05-31T16:52:05.894Z,44.1266,-115.0969,10,3.9,mwr,,41,0.749,0.71,us,us6000a37q,2020-08-15T20:19:58.040Z,"16 km SW of Stanley, Idaho",earthquake,2.6,1.9,0.047,43,reviewed,us,us
2020-05-31T16:47:07.647Z,17.8789,-66.7408,10,4.2,mb,,97,0.119,0.53,us,us6000a37p,2020-08-15T20:19:58.040Z,"13 km SSW of Tallaboa, Puerto Rico",earthquake,1.9,1.9,0.372,2,reviewed,us,us
2020-05-31T16:42:52.602Z,38.1944,-117.7464,11.1,2.9,ml,29,47.72,0.033,0.1157,nn,nn00739778,2020-08-15T20:19:57.040Z,"45km WNW of Tonopah, Nevada",earthquake,,0.6,0.31,10,reviewed,nn,nn
2020-05-31T16:24:51.970Z,19.126,-64.923,60,3.62,md,10,316,0.894,0.41,pr,pr2020152013,2020-08-15T20:19:57.040Z,"80km NNW of Road Town, British Virgin Islands",earthquake,6.11,11.92,0.11,4,reviewed,pr,pr
2020-05-31T16:13:27.570Z,17.9338,-66.919,12,2.61,md,21,200,0.0574,0.15,pr,pr2020152011,2020-05-31T16:34:30.529Z,"4km SSW of Guanica, Puerto Rico",earthquake,0.65,0.38,0.23,8,reviewed,pr,pr
2020-05-31T16:02:43.817Z,52.2811,-179.3004,237.25,2.9,ml,,170,0.554,0.26,us,us6000a6an,2020-08-15T20:19:57.040Z,"188 km WNW of Adak, Alaska",earthquake,8.2,10.8,0.128,8,reviewed,us,us
2020-05-31T14:47:53.647Z,56.541,-148.3623,10,2.7,ml,,236,2.614,0.3,us,us6000a6am,2020-08-15T20:19:57.040Z,"265 km ESE of Chiniak, Alaska",earthquake,8.5,2,0.069,28,reviewed,us,us
2020-05-31T14:32:49.496Z,-17.9042,-178.4828,580.11,4.1,mb,,129,3.303,0.56,us,us6000a6la,2020-08-15T20:19:57.040Z,"233 km E of Levuka, Fiji",earthquake,16.6,9.3,0.109,24,reviewed,us,us
2020-05-31T14:19:18.980Z,17.965,-66.59,6,2.78,md,22,182,0.0795,0.15,pr,pr2020152009,2020-05-31T14:35:30.521Z,"5km SSE of Ponce, Puerto Rico",earthquake,0.39,0.25,0.16,9,reviewed,pr,pr
2020-05-31T14:09:48.286Z,-31.2716,-68.263,127.92,4,ml,,190,0.452,0.64,us,us6000a36p,2020-08-15T20:19:57.040Z,"28 km NE of San Martín, Argentina",earthquake,9.9,17,0.048,56,reviewed,us,us
2020-05-31T13:35:30.214Z,-21.3999,-68.5881,123.76,4,mwr,,65,0.725,0.41,us,us6000a36i,2020-08-15T20:19:57.040Z,"122 km NNE of Calama, Chile",earthquake,7,6.8,,,reviewed,us,guc
2020-05-31T13:29:09.089Z,31.6778,-104.4131,5,2.7,ml,,54,0.075,0.42,us,us6000a36f,2020-08-15T20:19:57.040Z,"55 km S of Whites City, New Mexico",earthquake,1.3,1.4,0.06,36,reviewed,us,us
2020-05-31T13:03:58.927Z,10.8899,92.5217,8.42,4.7,mb,,65,0.791,0.61,us,us6000a6l9,2020-08-15T20:19:57.040Z,"89 km SSW of Port Blair, India",earthquake,4.1,4.6,0.13,24,reviewed,us,us
2020-05-31T12:26:15.180Z,17.9435,-66.7406,15,2.76,md,21,189,0.1422,0.21,pr,pr2020152007,2020-05-31T13:07:17.304Z,"6km SSW of Tallaboa, Puerto Rico",earthquake,0.53,0.43,0.18,8,reviewed,pr,pr
2020-05-31T12:26:02.823Z,-15.522,168.1647,10,4.7,mb,,53,5.928,0.63,us,us6000a366,2020-08-15T20:19:57.040Z,"101 km NE of Norsup, Vanuatu",earthquake,8.6,1.9,0.095,34,reviewed,us,us
2020-05-31T12:13:50.277Z,10.1067,-86.2112,10,4.4,mb,,144,0.664,0.55,us,us6000a6l8,2020-08-15T20:19:57.040Z,"70 km WSW of Santa Cruz, Costa Rica",earthquake,6.7,1.9,0.162,11,reviewed,us,us
2020-05-31T12:03:06.647Z,57.1485,-143.0612,10,2.8,ml,,249,2.868,0.86,us,us6000a3ag,2020-08-15T20:19:57.040Z,"Gulf of Alaska",earthquake,10.1,2,0.059,38,reviewed,us,us
2020-05-31T11:47:25.665Z,13.7731,-92.322,10,4,mb,,176,0.963,0.8,us,us6000a35i,2020-08-15T20:19:57.040Z,"72 km SW of Champerico, Guatemala",earthquake,7,2,0.134,15,reviewed,us,us
2020-05-31T11:11:38.446Z,-15.4846,168.2864,10,5,mb,,109,5.969,0.53,us,us6000a353,2020-08-15T20:19:57.040Z,"114 km NE of Norsup, Vanuatu",earthquake,9.9,1.9,0.082,47,reviewed,us,us
2020-05-31T10:12:03.649Z,62.3494,-149.4544,44.3,2.6,ml,,,,0.65,ak,ak0206zjpnxz,2020-08-15T20:19:57.040Z,"28km NE of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-05-31T10:08:27.012Z,56.318,-149.5624,10,2.8,ml,,229,2.209,0.59,us,us6000a6as,2020-08-15T20:19:57.040Z,"219 km SE of Chiniak, Alaska",earthquake,6,2,0.06,36,reviewed,us,us
2020-05-31T09:10:07.140Z,17.9686,-66.8186,10,2.68,md,21,181,0.0609,0.14,pr,pr2020152006,2020-05-31T09:34:18.943Z,"2km S of Indios, Puerto Rico",earthquake,0.34,0.42,0.2,14,reviewed,pr,pr
2020-05-31T08:45:33.435Z,22.4988,143.5695,107.97,4,mb,,165,4.746,0.46,us,us6000a6l5,2020-08-15T20:19:56.040Z,"Volcano Islands, Japan region",earthquake,14.5,7.1,0.156,11,reviewed,us,us
2020-05-31T08:31:22.860Z,17.9423,-66.8341,10,3.06,md,23,191,0.0558,0.13,pr,pr2020152004,2020-05-31T08:58:41.879Z,"5km SSW of Indios, Puerto Rico",earthquake,0.46,0.4,0.15,17,reviewed,pr,pr
2020-05-31T08:22:12.139Z,44.3179,-115.1467,10,2.6,ml,,64,0.922,0.39,us,us6000a36w,2020-08-15T20:19:56.040Z,"20 km NW of Stanley, Idaho",earthquake,2.1,2,0.066,30,reviewed,us,us
2020-05-31T07:51:30.819Z,52.0621,-176.029,11.51,3.1,ml,,106,0.027,0.43,us,us6000a4p6,2020-08-15T20:19:56.040Z,"46 km ENE of Adak, Alaska",earthquake,2.5,3,0.115,10,reviewed,us,us
2020-05-31T07:45:52.042Z,38.1628,-117.8423,7.7,3.2,ml,17,47.66,0.023,0.1705,nn,nn00739410,2020-08-15T20:19:56.040Z,"54km WNW of Tonopah, Nevada",earthquake,,0.9,0.22,2,reviewed,nn,nn
2020-05-31T07:44:23.846Z,19.9854,-72.4136,10,4.7,mb,,64,1.457,0.94,us,us6000a33a,2020-08-15T20:19:56.040Z,"Haiti region",earthquake,4.3,1.9,0.03,338,reviewed,us,us
2020-05-31T07:41:38.630Z,17.9863,-66.8016,15,2.56,md,18,169,0.0784,0.15,pr,pr2020152005,2020-05-31T09:18:02.695Z,"2km ESE of Indios, Puerto Rico",earthquake,0.43,0.57,0.13,13,reviewed,pr,pr
2020-05-31T07:26:31.691Z,49.4715,155.0334,97.23,4.3,mb,,135,4.007,0.51,us,us6000a335,2020-08-15T20:19:56.040Z,"155 km SSW of Severo-Kuril’sk, Russia",earthquake,11.2,8,0.089,36,reviewed,us,us
2020-05-31T06:11:41.650Z,17.8916,-66.9028,12,2.64,md,17,228,0.0868,0.12,pr,pr2020152003,2020-05-31T09:02:09.943Z,"8km S of Guanica, Puerto Rico",earthquake,0.82,0.48,0.18,12,reviewed,pr,pr
2020-05-31T05:59:46.670Z,38.1868,-117.7457,11.9,2.7,ml,38,49.25,0.032,0.12,nn,nn00739349,2020-08-15T20:19:56.040Z,"46km WNW of Tonopah, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-31T05:34:59.730Z,19.231,-155.4181667,32.55,3.58,ml,58,131,0.02057,0.11,hv,hv71536192,2020-08-15T20:19:56.040Z,"8km NE of Pahala, Hawaii",earthquake,0.39,0.5,0.158,38,reviewed,hv,hv
2020-05-31T05:26:33.460Z,35.5186667,-119.733,9.26,2.6,ml,35,71,0.2042,0.32,ci,ci39223895,2020-08-15T20:19:56.040Z,"27km WNW of Buttonwillow, CA",earthquake,0.46,31.61,0.17,31,reviewed,ci,ci
2020-05-31T05:26:03.432Z,38.1565,-117.849,9.9,2.8,ml,32,50.53,0.018,0.1431,nn,nn00739326,2020-08-15T20:19:55.040Z,"55km WNW of Tonopah, Nevada",earthquake,,0.5,0.24,13,reviewed,nn,nn
2020-05-31T05:17:22.723Z,34.0718,25.8907,10,4.1,mb,,212,1.467,0.64,us,us6000a31d,2020-08-15T20:19:55.040Z,"105 km S of Ierápetra, Greece",earthquake,8.4,2,0.123,18,reviewed,us,us
2020-05-31T05:09:38.593Z,-15.3256,-70.7731,186,6.1,mww,,73,2.57,0.77,us,us6000a316,2020-08-15T20:19:55.040Z,"43 km W of Lampa, Peru",earthquake,5.1,1.8,0.039,63,reviewed,us,us
2020-05-31T05:03:15.193Z,38.1468,-118.0655,7.7,3.5,ml,33,43.03,0.017,0.2042,nn,nn00739304,2020-08-15T20:19:55.040Z,"64km SE of Hawthorne, Nevada",earthquake,,0.9,0.21,14,reviewed,nn,nn
2020-05-31T04:58:26.014Z,-21.3927,-68.675,113.61,4.4,mwr,,46,0.663,1.28,us,us6000a30y,2020-08-15T20:19:55.040Z,"120 km NNE of Calama, Chile",earthquake,6.2,6.2,,,reviewed,us,guc
2020-05-31T04:21:47.420Z,17.9041,-66.9198,11,2.89,md,22,214,0.0818,0.12,pr,pr2020152002,2020-05-31T05:06:20.350Z,"7km S of Guanica, Puerto Rico",earthquake,0.61,0.48,0.15,19,reviewed,pr,pr
2020-05-31T03:57:46.343Z,-10.1655,-76.2553,40.51,4.5,mb,,145,3.679,1.03,us,us6000a30l,2020-08-15T20:19:55.040Z,"6 km SW of Ambo, Peru",earthquake,9.3,8,0.089,37,reviewed,us,us
2020-05-31T03:53:29.134Z,-22.032,169.3839,10,4.5,mb,,131,1.372,0.76,us,us6000a6kw,2020-08-15T20:19:55.040Z,"164 km ESE of Tadine, New Caledonia",earthquake,5.9,1.9,0.171,10,reviewed,us,us
2020-05-31T03:40:08.371Z,53.0996,-161.3642,10,3.1,ml,,237,2.027,0.88,us,us6000a6ai,2020-08-15T20:19:55.040Z,"227 km SSE of King Cove, Alaska",earthquake,7.6,2,0.085,18,reviewed,us,us
2020-05-31T03:33:31.780Z,17.9446,-66.6818,8,2.92,md,23,188,0.1239,0.13,pr,pr2020152001,2020-05-31T04:32:26.110Z,"6km SSE of Tallaboa, Puerto Rico",earthquake,0.39,0.61,0.17,20,reviewed,pr,pr
2020-05-31T03:05:22.243Z,-23.0922,-179.4118,527.17,4.5,mb,,101,5.827,0.95,us,us6000a2z6,2020-08-15T20:19:55.040Z,"south of the Fiji Islands",earthquake,10.1,4.4,0.071,58,reviewed,us,us
2020-05-31T02:36:38.890Z,38.1715,-117.9518,6.4,2.5,ml,34,48.76,0.035,0.12,nn,nn00739226,2020-08-15T20:19:55.040Z,"65km W of Tonopah, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-05-31T02:35:51.245Z,-38.7582,174.0819,10,4.1,mb,,67,0.653,0.89,us,us6000a2yn,2020-08-15T20:19:55.040Z,"30 km NNW of Waitara, New Zealand",earthquake,3.8,1.8,0.198,7,reviewed,us,us
2020-05-31T02:20:23.313Z,63.0364,-150.9627,122.7,2.7,ml,,,,0.46,ak,ak0206zezyct,2020-08-15T20:19:55.040Z,"91km NNW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-05-31T02:19:05.376Z,-21.8538,-68.5736,136.97,4.6,mb,,36,0.623,0.97,us,us6000a2yf,2020-08-15T20:19:55.040Z,"75 km NNE of Calama, Chile",earthquake,6,6.6,0.193,9,reviewed,us,us
2020-05-31T01:58:42.691Z,38.1693,-117.8807,6.1,2.9,ml,16,48.43,0.011,0.1383,nn,nn00739209,2020-08-15T20:19:55.040Z,"55km WNW of Tonopah, Nevada",earthquake,,0.7,0.23,8,reviewed,nn,nn
2020-05-31T01:57:45.482Z,21.8945,-108.0388,10,4.1,mb,,270,2.504,1.36,us,us6000a2ya,2020-08-15T20:19:55.040Z,"211 km SE of La Playa, Mexico",earthquake,6.1,2,0.15,12,reviewed,us,us
2020-05-31T01:51:39.189Z,53.3251,-161.6457,10,3,ml,,244,1.823,0.88,us,us6000a6ax,2020-08-15T20:19:55.040Z,"198 km SSE of King Cove, Alaska",earthquake,3,2,0.097,14,reviewed,us,us
2020-05-31T01:50:20.290Z,17.9091,-66.5971,3,2.54,md,17,196,0.134,0.18,pr,pr2020152000,2020-05-31T02:38:19.982Z,"11km S of Ponce, Puerto Rico",earthquake,0.43,0.44,0.23,14,reviewed,pr,pr
2020-05-31T01:43:01.883Z,-16.5571,168.1966,203.78,4.3,mb,,156,4.9,1.14,us,us6000a6kz,2020-08-15T20:19:54.040Z,"97 km ESE of Lakatoro, Vanuatu",earthquake,15.4,7.5,0.154,12,reviewed,us,us
2020-05-31T01:42:42.381Z,-16.8472,-69.5555,198.72,4.5,mb,,122,0.741,0.79,us,us6000a6l3,2020-08-15T20:19:54.040Z,"63 km WSW of Desaguadero, Peru",earthquake,9.6,8,0.156,12,reviewed,us,us
2020-05-31T01:37:18.460Z,38.0431667,-118.7591667,6.46,2.98,ml,50,63,0.2887,0.05,nc,nc73399461,2020-08-15T20:19:54.040Z,"29km SE of Bodie, CA",earthquake,0.21,2.06,0.314,22,reviewed,nc,nc
2020-05-31T01:14:00.908Z,-17.8233,-178.5249,567.5,4.1,mb,,113,3.261,0.75,us,us6000a6ku,2020-08-15T20:19:54.040Z,"230 km E of Levuka, Fiji",earthquake,8.6,8,0.114,21,reviewed,us,us
2020-05-31T01:07:15.780Z,38.0448333,-118.7618333,8.11,4.34,mw,60,73,0.289,0.06,nc,nc73399446,2020-08-15T20:19:54.040Z,"29km SE of Bodie, CA",earthquake,0.17,1.16,,3,reviewed,nc,nc
2020-05-31T00:32:01.813Z,8.0532,-39.1316,10,5.2,mww,,24,13.738,0.56,us,us6000a2x7,2020-08-15T20:19:54.040Z,"central Mid-Atlantic Ridge",earthquake,9.3,1.8,0.06,27,reviewed,us,us
2020-05-30T23:53:23.980Z,17.9958,-66.7588,12,3.11,md,23,159,0.1222,0.17,pr,pr2020151016,2020-08-15T20:19:54.040Z,"2km E of Magas Arriba, Puerto Rico",earthquake,0.42,0.3,0.16,23,reviewed,pr,pr
2020-05-30T23:44:09.412Z,-31.2337,-68.9638,106.76,4.5,mb,,44,0.392,0.92,us,us6000a2wa,2020-08-15T20:19:54.040Z,"San Juan, Argentina",earthquake,5.4,4.5,0.081,45,reviewed,us,us
2020-05-30T23:12:23.543Z,12.6084,93.2388,59.16,4.4,mb,,113,8.001,0.7,us,us6000a6h3,2020-08-15T20:19:54.040Z,"115 km NNE of Bamboo Flat, India",earthquake,11.6,9,0.126,18,reviewed,us,us
2020-05-30T22:44:27.130Z,17.8991,-66.7775,6,2.5,md,12,234,0.127,0.19,pr,pr2020151015,2020-05-31T02:15:32.888Z,"11km SSE of Indios, Puerto Rico",earthquake,0.85,0.47,0.27,12,reviewed,pr,pr
2020-05-30T22:36:59.603Z,-19.1592,-175.4985,199.46,4.6,mb,,90,5.268,0.71,us,us6000a2vi,2020-08-15T20:19:54.040Z,"140 km WNW of Pangai, Tonga",earthquake,10.1,6.4,0.083,43,reviewed,us,us
2020-05-30T22:31:03.980Z,17.9941,-66.7633,13,3.39,md,23,161,0.1174,0.14,pr,pr2020151013,2020-08-15T20:19:54.040Z,"1km W of Tallaboa, Puerto Rico",earthquake,0.42,0.24,0.11,20,reviewed,pr,pr
2020-05-30T22:20:37.710Z,17.8533,-66.8586,11,2.71,md,18,222,0.1235,0.14,pr,pr2020151014,2020-05-31T00:14:58.981Z,"14km SSE of Guanica, Puerto Rico",earthquake,0.76,0.61,0.26,16,reviewed,pr,pr
2020-05-30T21:22:32.570Z,17.9625,-66.7905,15,2.72,md,23,183,0.0896,0.18,pr,pr2020151012,2020-05-30T21:49:34.997Z,"4km SE of Indios, Puerto Rico",earthquake,0.54,0.41,0.35,13,reviewed,pr,pr
2020-05-30T20:26:53.761Z,11.0119,140.093,10,4.4,mb,,91,5.323,0.8,us,us6000a6h5,2020-08-15T20:19:54.040Z,"State of Yap, Federated States of Micronesia",earthquake,11.4,1,0.123,19,reviewed,us,us
2020-05-30T18:49:28.782Z,-18.2646,-177.7292,608.73,4.6,mb,,75,3.952,1.09,us,us6000a2t4,2020-08-15T20:19:54.040Z,"280km NNE of Ndoi Island, Fiji",earthquake,10.6,6.1,0.03,337,reviewed,us,us
2020-05-30T18:21:56.516Z,35.5441,26.7204,14.76,4.6,mwr,,51,0.359,0.86,us,us6000a2s4,2020-08-15T20:19:54.040Z,"23 km NW of Fry, Greece",earthquake,3.7,4.1,0.078,16,reviewed,us,us
2020-05-30T18:13:48.078Z,42.4803,143.8087,89,5.6,mww,,35,1.862,0.92,us,us6000a2rt,2020-08-15T20:19:54.040Z,"69 km SE of Obihiro, Japan",earthquake,7,1.9,0.06,27,reviewed,us,us
2020-05-30T17:57:49.841Z,69.5345,-144.8608,5.2,2.9,ml,,,,0.58,ak,ak0206y0m3ku,2020-08-15T20:19:54.040Z,"77km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-05-30T17:48:27.199Z,38.1422,-117.9761,7.3,2.7,ml,20,53.46,0.057,0.1375,nn,nn00739052,2020-08-15T20:19:53.040Z,"65km W of Tonopah, Nevada",earthquake,,1,0.28,7,reviewed,nn,nn
2020-05-30T17:41:35.960Z,17.9005,-66.8528,11,2.69,md,20,210,0.0791,0.18,pr,pr2020151009,2020-05-30T18:47:54.572Z,"9km SE of Guanica, Puerto Rico",earthquake,0.74,0.58,0.23,12,reviewed,pr,pr
2020-05-30T17:30:12.262Z,54.2813,-162.6475,34.44,3.8,mb,,185,0.73,0.43,us,us6000a2r9,2020-08-15T20:19:53.040Z,"80 km SE of False Pass, Alaska",earthquake,3,8.8,0.228,5,reviewed,us,us
2020-05-30T17:22:13.450Z,52.9635,171.5749,7.74,3.9,mb,,109,1.549,1.21,us,us6000a2r7,2020-08-15T20:19:53.040Z,"Near Islands, Aleutian Islands, Alaska",earthquake,7.1,3.8,0.074,50,reviewed,us,us
2020-05-30T17:20:38.320Z,17.9541,-66.8591,15,2.94,md,23,187,0.0291,0.17,pr,pr2020151008,2020-08-15T20:19:53.040Z,"3km ESE of Maria Antonia, Puerto Rico",earthquake,0.56,0.39,0.32,22,reviewed,pr,pr
2020-05-30T17:17:04.760Z,38.0451667,-118.7623333,-1.67,2.8,ml,45,75,0.2891,0.08,nc,nc73399286,2020-08-15T20:19:53.040Z,"29km SE of Bodie, CA",earthquake,0.21,4.46,0.248,16,reviewed,nc,nc
2020-05-30T16:07:33.910Z,38.1723,-117.8368,5.9,2.5,ml,24,47.91,0.028,0.12,nn,nn00738996,2020-08-15T20:19:53.040Z,"54km WNW of Tonopah, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-30T16:02:11.737Z,38.1223,-118.0115,2.4,3,ml,26,55.09,0.044,0.1268,nn,nn00738988,2020-08-15T20:19:53.040Z,"68km SE of Hawthorne, Nevada",earthquake,,0.7,0.38,11,reviewed,nn,nn
2020-05-30T15:58:35.142Z,35.4741,26.6876,10,4.2,mb,,147,0.393,0.98,us,us6000a2q8,2020-08-15T20:19:53.040Z,"22 km WNW of Fry, Greece",earthquake,5.8,1.9,0.132,16,reviewed,us,us
2020-05-30T15:55:02.403Z,38.1677,-117.8493,4.6,3.7,ml,31,47.57,0.018,0.1979,nn,nn00738979,2020-08-15T20:19:53.040Z,"55km WNW of Tonopah, Nevada",earthquake,,0.8,0.32,14,reviewed,nn,nn
2020-05-30T15:51:39.617Z,27.8896,84.8784,10,4.3,mb,,175,1.712,0.51,us,us6000a3bl,2020-08-15T20:19:53.040Z,"45 km WNW of Kirtipur, Nepal",earthquake,6.5,1.9,0.102,27,reviewed,us,us
2020-05-30T15:33:16.380Z,19.4576667,-155.6076667,-1.75,2.94,ml,54,90,0.007442,0.2,hv,hv71535317,2020-08-15T20:19:53.040Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.22,0.173,38,reviewed,hv,hv
2020-05-30T15:20:11.806Z,-16.9386,167.6017,10,4.6,mb,,255,4.536,1.38,us,us6000a6gu,2020-08-15T20:19:53.040Z,"94 km SSE of Lakatoro, Vanuatu",earthquake,10.9,2,0.206,7,reviewed,us,us
2020-05-30T14:58:00.162Z,55.0769,-160.7596,61.8,3.1,ml,,143,0.317,0.56,us,us6000a2pl,2020-08-15T20:19:53.040Z,"33 km SSW of Sand Point, Alaska",earthquake,4.2,6.6,0.06,36,reviewed,us,us
2020-05-30T14:33:04.560Z,35.5066667,-119.7601667,10.46,2.62,ml,30,75,0.1791,0.42,ci,ci39223271,2020-08-15T20:19:53.040Z,"28km NE of Simmler, CA",earthquake,0.59,1.7,0.143,105,reviewed,ci,ci
2020-05-30T14:15:21.150Z,8.0944,125.9742,35,4.6,mb,,107,1.09,0.87,us,us6000a2p2,2020-08-15T20:19:53.040Z,"3 km NE of Veruela, Philippines",earthquake,8.9,2,0.076,51,reviewed,us,us
2020-05-30T13:29:41.884Z,38.1698,-117.8819,8.5,2.9,ml,29,48.46,0.012,0.1543,nn,nn00738930,2020-08-15T20:19:53.040Z,"58km W of Tonopah, Nevada",earthquake,,0.6,0.33,11,reviewed,nn,nn
