time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-31T12:56:41.879Z,52.6129,159.4812,65.43,4.4,mb,,145,0.65,0.65,us,us60004xxv,2019-10-19T21:42:01.040Z,"73km SE of Petropavlovsk-Kamchatskiy, Russia",earthquake,9.3,7.7,0.051,109,reviewed,us,us
2019-07-31T12:37:57.920Z,35.7335014,-117.5341644,1.75,2.78,ml,45,59,0.158,0.16,ci,ci38676031,2019-07-31T12:48:30.610Z,"12km WSW of Searles Valley, CA",earthquake,0.21,0.55,0.222,24,automatic,ci,ci
2019-07-31T12:30:35.810Z,19.0241,-65.7013,52,2.55,md,8,314,0.8943,0.36,pr,pr2019212015,2019-10-19T21:42:01.040Z,"76km NNE of Vieques, Puerto Rico",earthquake,2.94,7.61,0.42,8,reviewed,pr,pr
2019-07-31T12:26:16.180Z,40.3406667,-124.4256667,27.39,3.35,mw,25,250,0.0822,0.15,nc,nc73239366,2019-10-19T21:42:01.040Z,"12km W of Petrolia, CA",earthquake,0.99,0.57,,4,reviewed,nc,nc
2019-07-31T11:41:39.991Z,-17.9352,-178.6069,546.05,4.3,mb,,86,3.187,0.91,us,us60004xwz,2019-10-19T21:42:01.040Z,"271km SE of Lambasa, Fiji",earthquake,15.5,8.9,0.103,27,reviewed,us,us
2019-07-31T10:31:41.288Z,-10.1967,161.1748,85.96,4.3,mb,,136,1.424,0.49,us,us600052bs,2019-10-19T21:42:17.040Z,"86km WNW of Kirakira, Solomon Islands",earthquake,6.7,8.6,0.143,14,reviewed,us,us
2019-07-31T10:02:57.117Z,-15.9708,-173.9759,57.31,4.8,mb,,69,2.952,0.55,us,us60004xwb,2019-10-19T21:42:01.040Z,"24km W of Hihifo, Tonga",earthquake,12.4,3.7,0.121,22,reviewed,us,us
2019-07-31T09:55:27.343Z,-5.4425,146.5568,130.74,4,mb,,141,3.981,0.89,us,us600052br,2019-10-19T21:42:17.040Z,"87km ESE of Madang, Papua New Guinea",earthquake,12,14.5,0.143,13,reviewed,us,us
2019-07-31T09:45:28.736Z,56.1351,164.2869,10,5.1,mww,,112,4.524,0.65,us,us60004xw3,2019-10-19T21:42:01.040Z,"112km E of Ust'-Kamchatsk Staryy, Russia",earthquake,7.9,1.9,0.042,54,reviewed,us,us
2019-07-31T09:41:41.663Z,-2.0531,-78.9503,10,4.4,mb,,108,0.512,0.76,us,us60004xw5,2019-10-19T21:42:01.040Z,"20km NW of Alausi, Ecuador",earthquake,5.6,1.9,0.057,90,reviewed,us,us
2019-07-31T09:09:14.168Z,57.9649,-137.6445,8.2,2.8,ml,,,,0.74,ak,ak0199qrcftc,2019-10-19T21:42:01.040Z,"122km WSW of Gustavus, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-31T08:55:12.806Z,-0.5942,127.5405,20.04,4.4,mb,,117,1.367,1.02,us,us600052c7,2019-10-19T21:42:17.040Z,"84km N of Laiwui, Indonesia",earthquake,9.2,9.3,0.189,8,reviewed,us,us
2019-07-31T08:32:13.598Z,9.3431,124.1187,539.36,4.2,mb,,84,6.943,0.73,us,us600052bp,2019-10-19T21:42:17.040Z,"27km S of Lila, Philippines",earthquake,13.2,11.7,0.092,33,reviewed,us,us
2019-07-31T08:29:23.191Z,59.8892,144.6831,10,5,mb,,34,3.098,0.93,us,us60004xvc,2019-10-19T21:42:00.040Z,"96km NE of Okhotsk, Russia",earthquake,7.8,0.9,0.025,527,reviewed,us,us
2019-07-31T07:45:48.369Z,-15.5613,-175.8805,329.68,4.2,mb,,67,2.498,0.91,us,us600052bk,2019-10-19T21:42:17.040Z,"232km W of Hihifo, Tonga",earthquake,10.7,8.3,0.088,36,reviewed,us,us
2019-07-31T07:36:23.448Z,4.8983,96.0923,10,4.4,mb,,174,0.912,1.07,us,us600052bl,2019-10-19T21:42:17.040Z,"41km SSW of Reuleuet, Indonesia",earthquake,5.2,1.9,0.269,4,reviewed,us,us
2019-07-31T07:16:25.255Z,-23.0577,-176.4506,115.71,4.7,mb,,94,6.303,1.25,us,us60004xue,2019-10-19T21:42:00.040Z,"242km SSW of Vaini, Tonga",earthquake,10.5,6.5,0.051,116,reviewed,us,us
2019-07-31T06:33:15.920Z,18.2263,-67.7176,4,2.67,md,10,180,0.2861,0.34,pr,pr2019212011,2019-07-31T08:58:24.612Z,"50km WSW of Stella, Puerto Rico",earthquake,1.65,1.11,0.37,10,reviewed,pr,pr
2019-07-31T05:54:53.150Z,13.1476,-89.3951,43,5.9,mww,,36,1.244,1.31,us,us60004xtc,2020-07-10T17:32:28.595Z,"38km SSW of La Libertad, El Salvador",earthquake,5.9,1.9,0.032,93,reviewed,us,us
2019-07-31T05:22:21.709Z,61.9578,-148.509,23.3,2.6,ml,,,,0.54,ak,ak0199qp1i2g,2019-10-19T21:42:00.040Z,"25km NE of Sutton-Alpine, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-31T05:13:10.850Z,41.7436667,-124.0206667,33.72,2.5,ml,8,99,0.1318,0.09,nc,nc73239111,2019-07-31T19:10:03.185Z,"12km E of Bertsch-Oceanview, CA",earthquake,0.63,0.62,0.202,13,reviewed,nc,nc
2019-07-31T04:44:29.459Z,69.5404,-144.428,10,2.5,ml,,,,0.81,ak,ak0199qokszz,2019-10-19T21:42:00.040Z,"72km SSW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2019-07-31T04:40:04.148Z,35.3942,24.9649,75.22,4.9,mww,,43,0.122,0.91,us,us60004xsg,2020-06-03T21:09:58.795Z,"11km NW of Gazion, Greece",earthquake,6.9,3.9,0.066,22,reviewed,us,us
2019-07-31T04:32:17.613Z,23.7685,141.5608,10,4.5,mb,,264,3.36,0.48,us,us600052c9,2019-10-19T21:42:17.040Z,"114km SSE of Iwo Jima, Japan",earthquake,15.9,2,0.098,30,reviewed,us,us
2019-07-31T03:59:15.075Z,-18.0401,-177.8811,572.53,4.2,mb,,68,3.718,0.25,us,us600052bg,2019-10-19T21:42:17.040Z,"Fiji region",earthquake,14.6,12.8,0.124,18,reviewed,us,us
2019-07-31T03:37:51.653Z,-14.7768,170.9155,643.95,4.1,mb,,66,7.462,0.48,us,us60004xru,2019-10-19T21:42:00.040Z,"Vanuatu region",earthquake,13.5,9.6,0.116,20,reviewed,us,us
2019-07-31T03:21:34.291Z,-15.1646,-177.7353,10,4.6,mb,,128,0.93,0.95,us,us600052be,2019-10-19T21:42:16.040Z,"106km SSE of Sigave, Wallis and Futuna",earthquake,8.9,1.9,0.114,23,reviewed,us,us
2019-07-31T03:20:57.089Z,-18.5786,169.1741,242.16,4.5,mb,,80,4.317,0.84,us,us60004xrq,2019-10-19T21:42:00.040Z,"107km N of Isangel, Vanuatu",earthquake,7,9.1,0.096,32,reviewed,us,us
2019-07-31T02:53:50.210Z,35.3241667,-118.5728333,7.85,2.58,ml,53,32,0.1286,0.19,ci,ci38674383,2019-07-31T15:08:06.760Z,"24km NNW of Tehachapi, CA",earthquake,0.16,0.79,0.177,103,reviewed,ci,ci
2019-07-31T02:46:01.370Z,18.9503,-65.8443,13,2.62,md,3,341,0.6845,0.27,pr,pr2019212004,2019-07-31T05:21:52.994Z,"57km N of Loiza, Puerto Rico",earthquake,13.76,19.74,0,1,reviewed,pr,pr
2019-07-31T02:39:08.703Z,21.5548,143.1025,321.27,4.2,mb,,104,5.579,0.63,us,us60004xr4,2019-10-19T21:42:00.040Z,"217km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,13.1,7.2,0.048,121,reviewed,us,us
2019-07-31T02:03:37.820Z,-9.6266,-108.5646,10,4.5,mb,,159,17.423,0.44,us,us60004xqs,2019-10-19T21:42:00.040Z,"Central East Pacific Rise",earthquake,10.2,1.9,0.048,128,reviewed,us,us
2019-07-31T01:36:03.060Z,-20.5012,169.7984,128.62,5.2,mww,,47,3.034,0.79,us,us60004xqb,2019-10-19T21:42:00.040Z,"119km SSE of Isangel, Vanuatu",earthquake,8.9,4.1,0.059,28,reviewed,us,us
2019-07-31T01:32:12.145Z,61.2701,-140.851,5,2.8,ml,,28,0.387,0.58,us,us60004xq9,2019-10-19T21:42:00.040Z,"159km NNE of Cape Yakataga, Alaska",earthquake,1.3,2,0.033,124,reviewed,us,us
2019-07-31T01:22:25.810Z,18.973,-65.962,26,2.76,md,10,298,0.675,0.28,pr,pr2019212001,2019-07-31T05:20:06.762Z,"58km NNE of San Juan, Puerto Rico",earthquake,1.45,12.46,0.36,5,reviewed,pr,pr
2019-07-31T01:14:17.437Z,31.3251,-103.0739,5,3.3,mwr,,25,0.031,0.54,us,us60004xq1,2020-05-05T18:01:43.804Z,"34km SSW of Monahans, Texas",earthquake,1,1.8,,18,reviewed,us,slm
2019-07-31T00:41:04.759Z,-14.0827,-13.9511,10,5,mb,,74,22.508,0.84,us,us60004xpz,2019-10-19T21:42:00.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.6,1.9,0.063,81,reviewed,us,us
2019-07-31T00:33:56.698Z,69.036,-146.6811,7.9,2.5,ml,,,,0.67,ak,ak0199qm4rqw,2019-10-19T21:42:00.040Z,"111km NNW of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-30T23:22:38.780Z,40.3903333,-125.2731667,23.97,2.81,md,16,249,0.7185,0.15,nc,nc73238851,2019-07-31T04:40:02.315Z,"84km W of Petrolia, CA",earthquake,1.29,31.61,0.162,19,reviewed,nc,nc
2019-07-30T22:32:12.030Z,17.3198,-67.7686,37,2.76,md,4,341,0.9516,0.14,pr,pr2019211007,2019-07-30T23:10:28.567Z,"95km SW of Pole Ojea, Puerto Rico",earthquake,4.98,12.42,0.12,3,reviewed,pr,pr
2019-07-30T21:48:44.326Z,12.6001,48.3671,10,4.9,mb,,42,5.503,0.53,us,us60004xme,2019-10-19T21:41:59.040Z,"160km N of Laasqoray, Somalia",earthquake,9.3,1.9,0.057,97,reviewed,us,us
2019-07-30T21:29:44.334Z,51.8703,-167.0696,10,2.9,ml,,220,1.553,0.42,us,us70005762,2019-10-19T21:42:22.040Z,"170km SE of Nikolski, Alaska",earthquake,3.9,2,0.105,12,reviewed,us,us
2019-07-30T21:29:14.220Z,54.7428,-160.583,17.21,3,ml,,180,0.582,0.53,us,us7000575z,2019-10-19T21:42:22.040Z,"66km S of Sand Point, Alaska",earthquake,2.7,3.1,0.097,14,reviewed,us,us
2019-07-30T20:58:40.207Z,-6.3831,128.0683,345.36,4.3,mb,,95,5.038,1.35,us,us600051v3,2019-10-19T21:42:16.040Z,"293km S of Amahusu, Indonesia",earthquake,11.1,17,0.238,5,reviewed,us,us
2019-07-30T20:25:52.774Z,51.125,-179.519,24.71,2.8,ml,,219,0.616,0.51,us,us70005769,2019-10-19T21:42:23.040Z,"32km WSW of Amatignak Island, Alaska",earthquake,4.5,15.2,0.128,8,reviewed,us,us
2019-07-30T20:08:57.597Z,55.3005,-159.3595,23.87,2.6,ml,,121,0.488,0.46,us,us7000575x,2019-10-19T21:42:22.040Z,"58km NNE of Chernabura Island, Alaska",earthquake,2.4,6.9,0.059,38,reviewed,us,us
2019-07-30T19:51:56.995Z,29.9944,142.9717,10,4.5,mb,,96,2.97,0.89,us,us600051uz,2019-10-19T21:42:16.040Z,"Izu Islands, Japan region",earthquake,3.5,1.9,0.063,78,reviewed,us,us
2019-07-30T19:51:14.345Z,51.7762,-167.0407,10,3.6,mb,,220,1.634,0.81,us,us70005768,2019-10-19T21:42:23.040Z,"179km SE of Nikolski, Alaska",earthquake,2.3,2,0.096,27,reviewed,us,us
2019-07-30T19:49:28.725Z,51.8461,-167.0258,10,3,ml,,219,1.589,0.78,us,us7000575w,2019-10-19T21:42:22.040Z,"174km SE of Nikolski, Alaska",earthquake,2.9,2,0.091,16,reviewed,us,us
2019-07-30T19:17:58.749Z,20.8325,121.9143,10,4.2,mb,,104,2.122,1.04,us,us600051ux,2019-10-19T21:42:16.040Z,"9km ENE of Itbayat, Philippines",earthquake,5.9,1.9,0.141,17,reviewed,us,us
2019-07-30T18:37:48.960Z,-33.3551,-179.0404,35,4.8,mb,,121,4.206,1.06,us,us600051uv,2019-10-19T21:42:16.040Z,"213km S of L'Esperance Rock, New Zealand",earthquake,9.7,1.8,0.109,29,reviewed,us,us
2019-07-30T18:24:01.333Z,53.5935,-164.2893,35,2.5,ml,,195,0.897,0.63,us,us70005767,2019-10-19T21:42:23.040Z,"114km ESE of Akutan, Alaska",earthquake,2.1,2,0.097,14,reviewed,us,us
2019-07-30T16:45:55.332Z,51.7826,-166.9534,10,2.7,ml,,272,1.666,0.32,us,us7000575u,2019-10-19T21:42:22.040Z,"183km SE of Nikolski, Alaska",earthquake,7.6,2,0.128,8,reviewed,us,us
2019-07-30T16:38:16.993Z,-31.483,-71.9459,29.8,4.4,mb,,193,0.849,0.43,us,us60004xhe,2019-10-19T21:41:59.040Z,"75km WNW of Illapel, Chile",earthquake,7.1,9.4,0.381,2,reviewed,us,us
2019-07-30T16:30:56.350Z,35.6666667,-117.5063333,10.23,3.5,mlr,73,22,0.03152,0.15,ci,ci38672303,2020-02-12T23:09:00.614Z,"14km SW of Searles Valley, CA",earthquake,0.11,0.2,0.155,99,reviewed,ci,ci
2019-07-30T16:28:38.243Z,-6.0172,148.9987,59.93,4.1,mb,,75,3.637,0.42,us,us600051ut,2019-10-19T21:42:16.040Z,"64km WNW of Kandrian, Papua New Guinea",earthquake,11.7,8.9,0.131,16,reviewed,us,us
2019-07-30T16:01:53.309Z,52.1896,-170.2747,35,3,ml,,205,1.168,0.81,us,us60004xk3,2019-10-19T21:41:59.040Z,"56km SSE of Yunaska Island, Alaska",earthquake,7.7,2,0.097,14,reviewed,us,us
2019-07-30T15:55:09.650Z,19.4666667,-155.4381667,6.91,2.95,ml,61,58,0.05582,0.13,hv,hv71066632,2019-10-19T21:41:59.040Z,"21km W of Volcano, Hawaii",earthquake,0.23,0.38,0.15,36,reviewed,hv,hv
2019-07-30T15:53:32.669Z,32.4213,139.1822,34.44,4.1,mb,,116,0.86,0.37,us,us600051v1,2019-10-19T21:42:16.040Z,"93km SW of Hachijo-jima, Japan",earthquake,7.7,6.6,0.234,5,reviewed,us,us
2019-07-30T15:19:09.196Z,30.1452,143.1276,10,4.4,mb,,149,4.093,0.57,us,us600051us,2019-10-19T21:42:16.040Z,"Izu Islands, Japan region",earthquake,5.1,1.9,0.143,16,reviewed,us,us
2019-07-30T15:02:12.640Z,30.4021,141.0442,35,4.1,mb,,110,2.9,0.72,us,us600051v0,2019-10-19T21:42:16.040Z,"Izu Islands, Japan region",earthquake,12,2,0.262,8,reviewed,us,us
2019-07-30T15:01:28.099Z,-7.0201,129.3051,170.17,4.1,mb,,67,2.195,0.82,us,us60004xev,2019-10-19T21:41:59.040Z,"244km WNW of Saumlaki, Indonesia",earthquake,7.1,11.6,0.234,6,reviewed,us,us
2019-07-30T14:47:06.640Z,-30.14,-179.5749,353.37,4.1,mb,,122,1.687,0.5,us,us600051ur,2019-10-19T21:42:16.040Z,"157km NNW of L'Esperance Rock, New Zealand",earthquake,9.8,7.9,0.134,15,reviewed,us,us
2019-07-30T14:32:53.096Z,-22.2794,170.4101,10,5.1,mb,,97,2.761,1.07,us,us60004xeg,2019-10-19T21:41:59.040Z,"169km W of Ile Hunter, New Caledonia",earthquake,9.1,1.9,0.05,128,reviewed,us,us
2019-07-30T14:30:11.043Z,-18.1353,169.0354,228.26,4.3,mb,,100,4.611,0.42,us,us600051uq,2019-10-19T21:42:15.040Z,"87km ESE of Port-Vila, Vanuatu",earthquake,7.4,10.1,0.111,23,reviewed,us,us
2019-07-30T13:32:37.203Z,-23.3811,-66.9188,220.51,4,mb,,115,1.235,0.51,us,us600051v9,2019-10-19T21:42:16.040Z,"111km NNW of San Antonio de los Cobres, Argentina",earthquake,11.3,12.5,0.258,4,reviewed,us,us
2019-07-30T13:18:10.883Z,37.4452,20.4517,19.45,4.4,mb,,150,1.204,0.42,us,us600051un,2019-10-19T21:42:15.040Z,"45km SW of Mouzaki, Greece",earthquake,3.1,7.4,0.309,5,reviewed,us,us
2019-07-30T13:11:26.096Z,0.3377,126.2229,35,4.2,mb,,101,1.222,0.32,us,us60004xdv,2019-10-19T21:41:59.040Z,"136km WSW of Kota Ternate, Indonesia",earthquake,10,2,0.158,11,reviewed,us,us
2019-07-30T13:02:17.245Z,5.2438,125.2036,195.77,4.3,mb,,144,1.852,1.07,us,us600051um,2019-10-19T21:42:15.040Z,"33km WSW of Sarangani, Philippines",earthquake,16.3,10.2,0.137,15,reviewed,us,us
2019-07-30T12:25:29.217Z,-1.9299,-77.939,142.98,4.2,mb,,72,1.316,0.9,us,us600051ul,2019-10-19T21:42:15.040Z,"25km S of Palora, Ecuador",earthquake,7.4,7,0.088,36,reviewed,us,us
2019-07-30T12:22:09.855Z,57.9164,-137.7903,11.6,2.7,ml,,,,0.66,ak,ak0199p5o5u2,2019-10-19T21:41:59.040Z,"132km WSW of Gustavus, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2019-07-30T11:38:05.920Z,35.6371667,-117.5005,10.32,2.71,ml,36,40,0.038,0.14,ci,ci38671143,2019-07-30T19:40:40.663Z,"16km E of Ridgecrest, CA",earthquake,0.19,0.31,0.193,26,automatic,ci,ci
2019-07-30T11:12:52.759Z,54.6827,-158.1714,20.26,2.7,ml,,213,0.835,0.77,us,us70005761,2019-10-19T21:42:22.040Z,"90km E of Chernabura Island, Alaska",earthquake,3.4,9.8,0.057,40,reviewed,us,us
2019-07-30T10:49:26.470Z,-16.1194,-175.9927,369.13,4.3,mb,,56,2.732,1.05,us,us600051uj,2019-10-19T21:42:15.040Z,"240km W of Hihifo, Tonga",earthquake,10,4.5,0.051,109,reviewed,us,us
2019-07-30T10:36:21.175Z,37.3853,20.3283,10,4.5,mb,,57,1.29,0.87,us,us60004xcs,2019-10-19T21:41:59.040Z,"57km SW of Mouzaki, Greece",earthquake,6.4,1.9,0.083,43,reviewed,us,us
2019-07-30T10:30:55.530Z,36.0181667,-117.3626667,2.57,2.59,ml,31,56,0.1423,0.17,ci,ci38670903,2019-07-30T10:41:43.980Z,"28km N of Searles Valley, CA",earthquake,0.24,1.17,0.204,25,automatic,ci,ci
2019-07-30T09:30:20.668Z,38.8308,-97.4225,5,3.2,mwr,,100,0.688,0.27,us,us60004xc2,2019-10-19T21:41:59.040Z,"10km SSW of Solomon, Kansas",earthquake,2.9,1.9,,23,reviewed,us,slm
2019-07-30T09:29:53.506Z,38.8846,-97.481,5.21,3.1,mb_lg,,127,0.712,0.29,us,us60004xc0,2019-10-19T21:41:59.040Z,"10km WSW of Solomon, Kansas",earthquake,2.7,7.9,0.04,165,reviewed,us,us
2019-07-30T08:54:44.693Z,17.2024,146.2998,109.22,4.5,mb,,77,2.011,0.45,us,us60004xcc,2019-10-19T21:41:59.040Z,"115km SSE of Pagan, Northern Mariana Islands",earthquake,9.6,6.1,0.071,58,reviewed,us,us
2019-07-30T08:45:04.387Z,53.9398,-169.534,237.13,3,ml,,146,0.876,0.35,us,us7000575p,2019-10-19T21:42:22.040Z,"119km NNW of Nikolski, Alaska",earthquake,13.7,13.1,0.097,14,reviewed,us,us
2019-07-30T08:41:56.679Z,-11.3229,-13.1346,10,4.8,mb,,88,3.578,0.9,us,us600051up,2019-10-19T21:42:15.040Z,"Ascension Island region",earthquake,13.1,1.9,0.143,15,reviewed,us,us
2019-07-30T08:34:15.290Z,-17.9361,-178.9958,577.44,4.4,mb,,121,2.817,0.72,us,us60004xbr,2019-10-19T21:41:59.040Z,"240km SE of Lambasa, Fiji",earthquake,15.5,8.1,0.097,31,reviewed,us,us
2019-07-30T08:19:41.084Z,-2.9918,129.3697,19.82,4.9,mb,,67,2.876,0.62,us,us60004xb3,2019-10-19T21:41:58.040Z,"62km NE of Amahai, Indonesia",earthquake,7.3,4.8,0.059,90,reviewed,us,us
2019-07-30T07:51:20.810Z,35.9378333,-117.6643333,1.94,2.63,ml,34,40,0.01514,0.17,ci,ci38670391,2019-07-30T08:02:22.950Z,"22km E of Little Lake, CA",earthquake,0.18,0.27,0.151,25,automatic,ci,ci
2019-07-30T07:47:09.120Z,36.0755,-117.8541667,2.24,2.58,ml,32,54,0.042,0.15,ci,ci38670367,2019-07-30T07:58:18.790Z,"9km ENE of Coso Junction, CA",earthquake,0.22,0.32,0.22,25,automatic,ci,ci
2019-07-30T07:37:12.460Z,2.8933,127.2238,35,4.5,mb,,194,2.112,0.52,us,us600051ub,2019-10-19T21:42:15.040Z,"155km NW of Tobelo, Indonesia",earthquake,9.1,2,0.15,13,reviewed,us,us
2019-07-30T07:10:08.990Z,56.8576,-154.9282,57.3,2.7,ml,,,,0.43,ak,ak0199p2mf7y,2019-10-19T21:41:58.040Z,"95km SW of Larsen Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-07-30T07:07:48.038Z,-9.2757,121.8161,60.67,4.2,mb,,137,0.76,0.76,us,us600051ua,2019-10-19T21:42:15.040Z,"45km S of Ngalupolo, Indonesia",earthquake,7.2,8.7,0.2,9,reviewed,us,us
2019-07-30T06:57:40.559Z,-22.6198,-66.1803,284.72,4,mb,,73,1.873,0.44,us,us600051uf,2019-10-19T21:42:15.040Z,"50km WNW of Abra Pampa, Argentina",earthquake,11.2,11,0.299,3,reviewed,us,us
2019-07-30T06:52:48.656Z,42.5608,142.0818,32.77,4.4,mb,,78,0.966,0.85,us,us60004xa6,2019-10-19T21:41:58.040Z,"34km NW of Shizunai, Japan",earthquake,4,5.6,0.123,19,reviewed,us,us
2019-07-30T06:36:34.850Z,51.4185,178.4083,41.51,4.6,mb,,127,0.523,1.06,us,us60004x9z,2019-10-19T21:41:58.040Z,"59km S of Little Sitkin Island, Alaska",earthquake,6.7,6.4,0.027,399,reviewed,us,us
